'name';'lon';'lat';'url'
'Paketshop DHL Landhandel Puhl';9.6618849;52.4520338;'https://www.paket.net/dhl/paketshop/seelze/engelbostel/landhandel-puhl/'
'Paketshop von DHL Combi Verbrauchermarkt';9.6038456;52.4083006;'https://www.paket.net/dhl/paketshop/seelze/marienwerder/combi-verbrauchermarkt/'
'Paketshop DHL Lotto';9.856624;52.3884077;'https://www.paket.net/dhl/paketshop/lehrte-bei-hannover/gross-buchholz/lotto/'
'Paketshop von DHL Schreibwaren';9.8328073;52.3385492;'https://www.paket.net/dhl/paketshop/sehnde/bemerode/schreibwaren/'
'DHL Paket Shop Lebensmittel Schengo';9.8512214;52.3592772;'https://www.paket.net/dhl/paketshop/sehnde/anderten-kreis-hannover/lebensmittel-schengo/'
'DHL Paket Laden Kiosk Khedir Khalil';9.7916245;52.3148855;'https://www.paket.net/dhl/paketshop/ronnenberg/grasdorf-leine/kiosk-khedir-khalil/'
'DHL Paketshop REWE Markt GmbH';9.8544273;52.3574629;'https://www.paket.net/dhl/paketshop/sehnde/anderten-kreis-hannover/rewe-markt-gmbh/'
'Paket Shop DHL Geschäft Kiosk Lotto';9.6027217;52.4180386;'https://www.paket.net/dhl/paketshop/seelze/havelse/kiosk-lotto/'
'Paketshop von DHL Tabakstore';9.7405158;52.3018802;'https://www.paket.net/dhl/paketshop/ronnenberg/arnum-kreis-hannover/tabakstore/'
'DHL Paket Shop REWE Torben Dunker';9.5927752;52.3984215;'https://www.paket.net/dhl/paketshop/seelze/seelze/rewe-torben-dunker/'
'Paketshop DHL Getränke-Quelle Hannover';9.8620441;52.3715257;'https://www.paket.net/dhl/paketshop/sehnde/anderten-kreis-hannover/getraenke-quelle-hannover/'
'Paket Shop DHL Filiale Husak KG';9.8588984;52.3610551;'https://www.paket.net/dhl/paketshop/sehnde/anderten-kreis-hannover/husak-kg/'
'DHL Paketshop Heitmüller e.K.';9.5899957;52.3961523;'https://www.paket.net/dhl/paketshop/seelze/seelze/heitmueller-e-k-/'
'Paket Shop von DHL Berufsbildungswerk Annastift';9.8184716;52.3212118;'https://www.paket.net/dhl/paketshop/laatzen-bei-hannover/wuelferode/berufsbildungswerk-annastift/'
'Paket Shop von DHL Postfiliale im Einzelhandel';9.801375;52.45617;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/isernhagen-sued/postfiliale-im-einzelhandel/'
'Paket Shop von DHL TRIKOM Vertriebs GmbH';9.596949;52.4171225;'https://www.paket.net/dhl/paketshop/seelze/havelse/trikom-vertriebs-gmbh/'
'DHL Paket Filiale Lotto';9.5973347;52.4181347;'https://www.paket.net/dhl/paketshop/seelze/havelse/lotto/'
'Paket Shop von DHL Lotto';9.6118593;52.4366024;'https://www.paket.net/dhl/paketshop/seelze/berenbostel/lotto/'
'DHL Paketshop SchreibWahn';9.8500967;52.4316136;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/altwarmbuechen/schreibwahn/'
'DHL Paket Shop WOLSDORFF';9.5979449;52.425676;'https://www.paket.net/dhl/paketshop/seelze/havelse/wolsdorff/'
'Paketshop DHL Postbank Filiale';9.5963806;52.4259444;'https://www.paket.net/dhl/paketshop/seelze/havelse/postbank-filiale/'
'DHL Paketshop Kleine Post';9.4876122;52.2912277;'https://www.paket.net/dhl/paketshop/springe-deister/barsinghausen/kleine-post/'
'DHL Paket Shop REWE Thorsten Krause oHG';9.4883245;52.3034353;'https://www.paket.net/dhl/paketshop/barsinghausen/barsinghausen/rewe-thorsten-krause-ohg/'
'Paketshop DHL Kaufland';9.4691588;52.3044789;'https://www.paket.net/dhl/paketshop/barsinghausen/barsinghausen/kaufland/'
'Paket Shop DHL Postbank Filiale';9.4652145;52.3044879;'https://www.paket.net/dhl/paketshop/barsinghausen/barsinghausen/postbank-filiale/'
'Paketshop von DHL Easy Smoke & More';9.4619072;52.3025047;'https://www.paket.net/dhl/paketshop/barsinghausen/barsinghausen/easy-smoke-und-more/'
'Paket Shop von DHL Kim''s Spielzeugwelt';9.4540478;52.3044033;'https://www.paket.net/dhl/paketshop/barsinghausen/barsinghausen/kims-spielzeugwelt/'
'Paket Shop DHL Geschäft Postfiliale im Einzelhandel';9.5146909;52.2884984;'https://www.paket.net/dhl/paketshop/springe-deister/egestorf-am-deister/postfiliale-im-einzelhandel/'
'DHL Paket Geschäft Bäckerei H. Höner';9.4328426;52.3202597;'https://www.paket.net/dhl/paketshop/barsinghausen/winninghausen-am-deister/baeckerei-h-hoener/'
'Paket Shop von DHL Frischmarkt Gustav Nolting';9.568688;52.2725114;'https://www.paket.net/dhl/paketshop/springe-deister/wennigsen/frischmarkt-gustav-nolting/'
'DHL Paket Geschäft REWE Marco Startari OHG';9.575414;52.2814398;'https://www.paket.net/dhl/paketshop/springe-deister/wennigsen/rewe-marco-startari-ohg/'
'DHL Paket Shop Lottogeschäft Dombrowski im E-Center';9.4054908;52.3365986;'https://www.paket.net/dhl/paketshop/wunstorf/waltringhausen-kreis-grafschaft-schaumburg/lottogeschaeft-dombrowski-im-e-center/'
'Paket Shop DHL Filiale Lotto';9.4164107;52.2373322;'https://www.paket.net/dhl/paketshop/springe-deister/eimbeckhausen/lotto/'
'Paketshop von DHL Kleine-Geschenke-Galerie';9.3860599;52.3380534;'https://www.paket.net/dhl/paketshop/wunstorf/bad-nenndorf/kleine-geschenke-galerie/'
'DHL Paket Shop August Paulmann, Schreibwaren, Zeitschriften';9.3686088;52.2734564;'https://www.paket.net/dhl/paketshop/barsinghausen/lauenau/august-paulmann-schreibwaren-zeitschriften/'
'Paketshop von DHL Büro & Co.';9.599049;52.3147028;'https://www.paket.net/dhl/paketshop/seelze/gehrden/buero-und-co-/'
'Paket Shop DHL REWE Marén Hünecke OHG';9.3767873;52.336424;'https://www.paket.net/dhl/paketshop/barsinghausen/bad-nenndorf/rewe-mar%C3%A9n-huenecke-ohg/'
'DHL Paket Shop REWE Georg Szedlak oHG';9.5990064;52.3163736;'https://www.paket.net/dhl/paketshop/seelze/gehrden/rewe-georg-szedlak-ohg/'
'Paket Shop von DHL WEZ';9.3697274;52.33001;'https://www.paket.net/dhl/paketshop/barsinghausen/bad-nenndorf/wez/'
'DHL Paket Laden Reisebüro am Markt';9.354158;52.3116185;'https://www.paket.net/dhl/paketshop/barsinghausen/rodenberg/reisebuero-am-markt/'
'Paket Shop DHL Laden EDEKA Frische Center';9.6094264;52.3097499;'https://www.paket.net/dhl/paketshop/seelze/gehrden/edeka-frische-center/'
'DHL Paket Filiale Hotel Berghof';9.3403362;52.2885692;'https://www.paket.net/dhl/paketshop/barsinghausen/apelern/hotel-berghof/'
'Paket Shop DHL Geschäft Second Hand Bücher';9.3381984;52.286291;'https://www.paket.net/dhl/paketshop/barsinghausen/apelern/second-hand-buecher/'
'Paket Shop DHL Filiale Bleich-Schreiben u. Schenken';10.0088471;52.4451828;'https://www.paket.net/dhl/paketshop/lehrte-bei-hannover/burgdorf/bleich-schreiben-u-schenken/'
'Paket Shop DHL Schüler & Asnet GmbH';10.0122387;52.447428;'https://www.paket.net/dhl/paketshop/lehrte-bei-hannover/burgdorf/schueler-und-asnet-gmbh/'
'DHL Paketshop bft-Tankstelle Coknez';10.0163986;52.4443191;'https://www.paket.net/dhl/paketshop/lehrte-bei-hannover/burgdorf/bft-tankstelle-coknez/'
'DHL Paket Geschäft Monika´s Lädchen';10.0617176;52.3949312;'https://www.paket.net/dhl/paketshop/lehrte-bei-hannover/immensen-bei-lehrte/monika%C2%B4s-laedchen/'
'DHL Paketshop Firma Krull GbR';9.9404089;52.4984293;'https://www.paket.net/dhl/paketshop/isernhagen/engensen/firma-krull-gbr/'
'Paket Shop von DHL schüler & asnet GmbH';10.093874;52.483031;'https://www.paket.net/dhl/paketshop/burgdorf-kreis-hannover/haenigsen/schueler-und-asnet-gmbh/'
'Paket Shop DHL Geschäft Freie Tankstelle Kirchhorst';9.8945324;52.4430937;'https://www.paket.net/dhl/paketshop/lehrte-bei-hannover/kirchhorst/freie-tankstelle-kirchhorst/'
'DHL Paket Filiale Voltmer''s Schreib-Post';10.0152098;52.5180335;'https://www.paket.net/dhl/paketshop/burgdorf-kreis-hannover/otze/voltmers-schreib-post/'
'DHL Paket Geschäft Postbank Filiale';9.9739739;52.3779733;'https://www.paket.net/dhl/paketshop/sehnde/lehrte/postbank-filiale/'
'Paket Shop von DHL Kiosk Neuwarmbüchen';9.8902309;52.4649781;'https://www.paket.net/dhl/paketshop/isernhagen/kirchhorst/kiosk-neuwarmbuechen/'
'Paket Shop von DHL Autoschilder Lehrte';9.9755347;52.3728666;'https://www.paket.net/dhl/paketshop/sehnde/lehrte/autoschilder-lehrte/'
'Paket Shop DHL Filiale Kiosk Kipolo';9.8799112;52.4401033;'https://www.paket.net/dhl/paketshop/lehrte-bei-hannover/kirchhorst/kiosk-kipolo/'
'Paket Shop von DHL barisch telekommunikation';9.9057918;52.4945354;'https://www.paket.net/dhl/paketshop/isernhagen/thoense/barisch-telekommunikation/'
'Paketshop von DHL EDEKA';10.1006545;52.3881;'https://www.paket.net/dhl/paketshop/lehrte-bei-hannover/arpke/edeka/'
'Paketshop von DHL Edeka Hohlfeldt';9.9605373;52.3684917;'https://www.paket.net/dhl/paketshop/sehnde/lehrte/edeka-hohlfeldt/'
'Paket Shop von DHL Kiosk Unter den Eichen';9.9192709;52.5140856;'https://www.paket.net/dhl/paketshop/isernhagen/wettmar/kiosk-unter-den-eichen/'
'Paketshop DHL Gold An- und Verkauf';9.6083094;52.4439772;'https://www.paket.net/dhl/paketshop/seelze/berenbostel/gold-an-und-verkauf/'
'DHL Paketshop Rakhshandeh/Damfastore Garbsen';9.5914123;52.4226677;'https://www.paket.net/dhl/paketshop/seelze/havelse/rakhshandehdamfastore-garbsen/'
'Paketshop von DHL Kleinschreibwaren';9.624383;52.4491561;'https://www.paket.net/dhl/paketshop/seelze/stelingen/kleinschreibwaren/'
'Paket Shop DHL Laden Kiosk Sengül';9.5856466;52.4212557;'https://www.paket.net/dhl/paketshop/seelze/havelse/kiosk-senguel/'
'DHL Paket Geschäft Jantzon Tankstellen GmbH';9.5877539;52.4172837;'https://www.paket.net/dhl/paketshop/seelze/havelse/jantzon-tankstellen-gmbh/'
'Paket Shop von DHL Schreibwaren und Postagentur Osterwald';9.5777201;52.4587495;'https://www.paket.net/dhl/paketshop/seelze/osterwald-unterende/schreibwaren-und-postagentur-osterwald/'
'DHL Paket Geschäft Combi Verbrauchermarkt';9.5536616;52.4402764;'https://www.paket.net/dhl/paketshop/wunstorf/horst-bei-wunstorf/combi-verbrauchermarkt/'
'Paket Shop DHL Kiosk';9.5444129;52.4411764;'https://www.paket.net/dhl/paketshop/wunstorf/horst-bei-wunstorf/kiosk/'
'DHL Paket Filiale Postfiliale';9.5602014;52.4041333;'https://www.paket.net/dhl/paketshop/wunstorf/lohnde/postfiliale/'
'DHL Paketshop Postfiliale';9.5294253;52.4088215;'https://www.paket.net/dhl/paketshop/wunstorf/guemmer/postfiliale/'
'Paketshop von DHL Postfiliale';9.5243659;52.469324;'https://www.paket.net/dhl/paketshop/wunstorf/frielingen-bei-wunstorf/postfiliale/'
'Paket Shop DHL Geschäft Postfiliale';9.6300515;52.4996661;'https://www.paket.net/dhl/paketshop/wedemark/resse-bei-hannover/postfiliale/'
'Paket Shop DHL Geschäft Postfiliale';9.4832533;52.4679076;'https://www.paket.net/dhl/paketshop/wunstorf/bordenau/postfiliale/'
'Paketshop von DHL Nahkauf';9.4674182;52.4243721;'https://www.paket.net/dhl/paketshop/wunstorf/luthe/nahkauf/'
'DHL Paket Filiale Lotto';9.7965515;52.4755643;'https://www.paket.net/dhl/paketshop/wedemark/kraehenwinkel/lotto/'
'Paket Shop von DHL Kiosk am Isernhagenhof';9.8482926;52.4721203;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/grossburgwedel/kiosk-am-isernhagenhof/'
'Paketshop DHL Schreibwaren Geschenkartikel';9.8602056;52.4900209;'https://www.paket.net/dhl/paketshop/langenhagen-hannover/grossburgwedel/schreibwaren-geschenkartikel/'
'Paket Shop DHL Laden Ihr persönliches Kaufhaus';9.8596515;52.4950102;'https://www.paket.net/dhl/paketshop/wedemark/grossburgwedel/ihr-persoenliches-kaufhaus/'
'DHL Paket Laden Milchzahn & mehr';9.7351503;52.4798797;'https://www.paket.net/dhl/paketshop/wedemark/kaltenweide/milchzahn-und-mehr/'
'Paketshop DHL Martina Masur';9.7546039;52.5248753;'https://www.paket.net/dhl/paketshop/wedemark/bissendorf-han/martina-masur/'
'DHL Paketshop Famila';9.7465111;52.548471;'https://www.paket.net/dhl/paketshop/wedemark/gailhof/famila/'
'DHL Paket Shop Postpartneragentur';9.7361954;52.5466861;'https://www.paket.net/dhl/paketshop/wedemark/mellendorf-han/postpartneragentur/'
'Paket Shop von DHL M1 Tankstelle';9.8377026;52.5642993;'https://www.paket.net/dhl/paketshop/wedemark/fuhrberg/m1-tankstelle/'
'DHL Paketshop Expert Handels GmbH';9.8119137;52.3065448;'https://www.paket.net/dhl/paketshop/laatzen-bei-hannover/grasdorf-leine/expert-handels-gmbh/'
'DHL Paket Shop Postbank Filiale';9.8126615;52.307004;'https://www.paket.net/dhl/paketshop/laatzen-bei-hannover/grasdorf-leine/postbank-filiale/'
'Paketshop DHL Hannovertextil';9.806909;52.3029413;'https://www.paket.net/dhl/paketshop/laatzen-bei-hannover/grasdorf-leine/hannovertextil/'
'DHL Paket Geschäft KIOSK 67 A';9.8221046;52.3053087;'https://www.paket.net/dhl/paketshop/sehnde/grasdorf-leine/kiosk-67-a/'
'Paket Shop DHL Geschäft LOTTO u. POSTAGENTUR RETHEN';9.8217821;52.2847183;'https://www.paket.net/dhl/paketshop/laatzen-bei-hannover/rethen-leine/lotto-u-postagentur-rethen/'
'Paket Shop von DHL Lotto/ Toto';9.8440043;52.273731;'https://www.paket.net/dhl/paketshop/sehnde/gleidingen/lotto-toto/'
'Paket Shop von DHL Valora Retail Services GmbH';9.7704673;52.2648124;'https://www.paket.net/dhl/paketshop/ronnenberg/pattensen/valora-retail-services-gmbh/'
'Paket Shop DHL Laden Postfiliale im Einzelhandel';9.8818402;52.2817228;'https://www.paket.net/dhl/paketshop/sehnde/oesselse/postfiliale-im-einzelhandel/'
'DHL Paket Shop Großannahmestellen Brief';9.7809825;52.2592069;'https://www.paket.net/dhl/paketshop/laatzen-bei-hannover/pattensen/grossannahmestellen-brief/'
'Paketshop von DHL Schreibwaren Ayalti';9.764273;52.2631651;'https://www.paket.net/dhl/paketshop/ronnenberg/pattensen/schreibwaren-ayalti/'
'Paket Shop DHL Geschäft Die Bücherecke';9.7602062;52.2640678;'https://www.paket.net/dhl/paketshop/ronnenberg/pattensen/die-buecherecke/'
'Paketshop von DHL Landbäckerei Bazdaras';9.7099829;52.2809577;'https://www.paket.net/dhl/paketshop/ronnenberg/hiddestorf-kreis-hannover/landbaeckerei-bazdaras/'
'Paketshop von DHL SWT';9.8560472;52.2411112;'https://www.paket.net/dhl/paketshop/laatzen-bei-hannover/sarstedt/swt/'
'Paket Shop von DHL Lotto';9.857434;52.2365316;'https://www.paket.net/dhl/paketshop/laatzen-bei-hannover/sarstedt/lotto/'
'Paket Shop von DHL REWE Markt GmbH';9.8456589;52.2299882;'https://www.paket.net/dhl/paketshop/laatzen-bei-hannover/sarstedt/rewe-markt-gmbh/'
'DHL Paket Laden Postfiliale im Einzelhandel';9.873738;52.2369856;'https://www.paket.net/dhl/paketshop/laatzen-bei-hannover/sarstedt/postfiliale-im-einzelhandel/'
'Paket Shop DHL Geschäft Tankstelle Marx';9.869705;52.2346279;'https://www.paket.net/dhl/paketshop/laatzen-bei-hannover/sarstedt/tankstelle-marx/'
'DHL Paket Laden Kullick & Enderling GbR';9.9094651;52.3664828;'https://www.paket.net/dhl/paketshop/sehnde/ahlten/kullick-und-enderling-gbr/'
'Paketshop DHL Bäckerei Krause e.K.';9.6715155;52.2991739;'https://www.paket.net/dhl/paketshop/ronnenberg/ronnenberg/baeckerei-krause-e-k-/'
'DHL Paket Filiale Kiosk Franz';9.9083172;52.368592;'https://www.paket.net/dhl/paketshop/sehnde/ahlten/kiosk-franz/'
'Paket Shop DHL Lotto';9.9337632;52.3474975;'https://www.paket.net/dhl/paketshop/sehnde/ilten-han/lotto/'
'Paket Shop DHL Geschäft Kiosk-Trinkhalle Bosse';9.8405786;52.2242061;'https://www.paket.net/dhl/paketshop/laatzen-bei-hannover/giften/kiosk-trinkhalle-bosse/'
'Paketshop DHL Dorff-Laden';9.9454407;52.333679;'https://www.paket.net/dhl/paketshop/sehnde/ilten-han/dorff-laden/'
'DHL Paketshop 3 X P';9.9653069;52.3158606;'https://www.paket.net/dhl/paketshop/sehnde/sehnde/3-x-p/'
'DHL Paket Shop Toto-Lotto Tabakwaren Rampf (REWE Markt)';9.9703645;52.3153034;'https://www.paket.net/dhl/paketshop/sehnde/sehnde/toto-lotto-tabakwaren-rampf-rewe-markt/'
'Paket Shop DHL Laden Geschenkartikel Sigrid Littau';10.115268;52.3561001;'https://www.paket.net/dhl/paketshop/lehrte-bei-hannover/haemelerwald/geschenkartikel-sigrid-littau/'
'Paket Shop DHL Filiale EDEKA Lustfeld';9.4437731;52.5048235;'https://www.paket.net/dhl/paketshop/wunstorf/empede/edeka-lustfeld/'
'DHL Paketshop bücher - basteln - papeterie';9.4576809;52.505265;'https://www.paket.net/dhl/paketshop/wunstorf/mecklenhorst-am-ruebenberge/buecher--basteln--papeterie/'
'Paket Shop DHL Laden REWE Dietrichs';9.4557207;52.4999307;'https://www.paket.net/dhl/paketshop/wunstorf/mecklenhorst-am-ruebenberge/rewe-dietrichs/'
'Paket Shop DHL Geschäft Frankie''s Store';9.443303;52.5000502;'https://www.paket.net/dhl/paketshop/wunstorf/poggenhagen/frankies-store/'
'Paketshop DHL Jibi Verbrauchermarkt';9.4602197;52.5065536;'https://www.paket.net/dhl/paketshop/wunstorf/mecklenhorst-am-ruebenberge/jibi-verbrauchermarkt/'
'Paket Shop DHL Postbank Filiale';9.4616899;52.506846;'https://www.paket.net/dhl/paketshop/wunstorf/mecklenhorst-am-ruebenberge/postbank-filiale/'
'DHL Paket Laden Q1 Tankstelle';9.4561537;52.4951009;'https://www.paket.net/dhl/paketshop/wunstorf/poggenhagen/q1-tankstelle/'
'DHL Paket Geschäft Famila-Handelsmarkt Hamburg GmbH & Co. KG';9.4783994;52.5107162;'https://www.paket.net/dhl/paketshop/neustadt-am-ruebenberge/mecklenhorst-am-ruebenberge/famila-handelsmarkt-hamburg-gmbh-und-co-kg/'
'Paket Shop DHL Laden Seniorenbedarf Poggenhagen';9.4432588;52.4770217;'https://www.paket.net/dhl/paketshop/wunstorf/poggenhagen/seniorenbedarf-poggenhagen/'
'DHL Paket Filiale DER KIOSK';9.3679707;52.4576524;'https://www.paket.net/dhl/paketshop/wunstorf/steinhude/der-kiosk/'
'DHL Paketshop Frischmarkt Nah und Gut';9.4314723;52.5760375;'https://www.paket.net/dhl/paketshop/neustadt-am-ruebenberge/hagen-bei-nienburg-weser/frischmarkt-nah-und-gut/'
'Paket Shop DHL Filiale Hannoverstore 24';9.3599106;52.4540482;'https://www.paket.net/dhl/paketshop/wunstorf/steinhude/hannoverstore-24/'
'Paket Shop DHL Marktkauf';9.4189201;52.4307242;'https://www.paket.net/dhl/paketshop/wunstorf/klein-heidorn/marktkauf/'
'DHL Paket Shop Thies Media';9.4262149;52.4263781;'https://www.paket.net/dhl/paketshop/wunstorf/wunstorf/thies-media/'
'DHL Paketshop Dr. Mobile';9.4300633;52.4244399;'https://www.paket.net/dhl/paketshop/wunstorf/wunstorf/dr-mobile/'
'Paketshop DHL REWE Thorsten Krause oHG';9.451048;52.4198449;'https://www.paket.net/dhl/paketshop/wunstorf/wunstorf/rewe-thorsten-krause-ohg/'
'Paket Shop von DHL EDEKA nah und gut Bäckerei Ingo Bolte';9.6381211;52.2937392;'https://www.paket.net/dhl/paketshop/ronnenberg/weetzen/edeka-nah-und-gut-baeckerei-ingo-bolte/'
'Paketshop von DHL Hofladen';9.6165166;52.254165;'https://www.paket.net/dhl/paketshop/springe-deister/bredenbeck-am-deister/hofladen/'
'DHL Paket Filiale Dieter Neek   Haushalts-Fundgrube';9.6639729;52.2399373;'https://www.paket.net/dhl/paketshop/springe-deister/bennigsen/dieter-neek--haushalts-fundgrube/'
'Paket Shop von DHL Lotto / EDEKA-Markt';9.4551314;52.3902257;'https://www.paket.net/dhl/paketshop/wunstorf/kolenfeld/lotto-edeka-markt/'
'Paket Shop DHL Geschäft Geschenkartikel-Glas-Porzellan-Haushaltwaren Krone';9.9669952;52.2542739;'https://www.paket.net/dhl/paketshop/sehnde/algermissen/geschenkartikel-glas-porzellan-haushaltwaren-krone/'
'Paket Shop DHL Gartencenter';10.0729893;52.2637534;'https://www.paket.net/dhl/paketshop/sehnde/hohenhameln/gartencenter/'
'DHL Paketshop Kiosk im Preis Paradies';9.5539923;52.2118272;'https://www.paket.net/dhl/paketshop/springe-deister/springe/kiosk-im-preis-paradies/'
'DHL Paket Shop Schreibwaren Kusche';9.5567005;52.2095081;'https://www.paket.net/dhl/paketshop/springe-deister/springe/schreibwaren-kusche/'
'Paketshop DHL Expert Handels GmbH';9.5681225;52.2127523;'https://www.paket.net/dhl/paketshop/springe-deister/springe/expert-handels-gmbh/'
'Paket Shop DHL Tabakwaren Niemeyer';9.4639613;52.196789;'https://www.paket.net/dhl/paketshop/springe-deister/bad-muender/tabakwaren-niemeyer/'
'DHL Paket Laden Rolf Schweinebart';9.530951;52.1487039;'https://www.paket.net/dhl/paketshop/springe-deister/bruennighausen-kreis-hameln/rolf-schweinebart/'
'Paket Shop DHL Laden REWE';9.6729627;52.171683;'https://www.paket.net/dhl/paketshop/springe-deister/eldagsen-deister/rewe/'
'Paket Shop DHL Hannelore Seewald-Riechelmann';9.7285277;52.5796359;'https://www.paket.net/dhl/paketshop/wedemark/elze/hannelore-seewald-riechelmann/'
'Paketshop von DHL Postfiliale';9.6810883;52.5547729;'https://www.paket.net/dhl/paketshop/wedemark/brelingen/postfiliale/'
'DHL Paket Geschäft Postfiliale im Einzelhandel';9.6872389;52.6122631;'https://www.paket.net/dhl/paketshop/wedemark/lindwedel/postfiliale-im-einzelhandel/'
'DHL Paket Laden Malergeschäft';9.3787282;52.4146176;'https://www.paket.net/dhl/paketshop/wunstorf/bokeloh-bei-wunstorf/malergeschaeft/'
'DHL Paket Geschäft Postfiliale im Einzelhandel';9.3869537;52.3767096;'https://www.paket.net/dhl/paketshop/wunstorf/hohnhorst/postfiliale-im-einzelhandel/'
'DHL Paket Shop Lotto';9.3295392;52.4346832;'https://www.paket.net/dhl/paketshop/wunstorf/hagenburg/lotto/'
'Paketshop DHL Postfiliale';9.3708705;52.3683277;'https://www.paket.net/dhl/paketshop/wunstorf/hohnhorst/postfiliale/'
'Paket Shop von DHL Classic Tankstelle Jung';9.3150075;52.4298221;'https://www.paket.net/dhl/paketshop/wunstorf/hagenburg/classic-tankstelle-jung/'
