"zipCode","city","district","street","houseNo","keyWord","locationType","locationName","lat","lon","primaryKeyDeliverySystem"
30159,"'Hannover'","'Mitte'","Am Klagesmarkt","10-11","'Postfiliale'","'RETAIL_OUTLET'","Kappadokien",52.3807496,9.7280209,4109878
30159,"'Hannover'","'Mitte'","Lange Laube","22","'DHL Paketshop'","'PAKETSHOP'","Copy Print Center Ashouri",52.376776,9.7285372,4098837
30159,"'Hannover'","'Mitte'","Lange Laube","5-7","'DHL Paketshop'","'PAKETSHOP'","Änderungsschneiderei Recho",52.3761474,9.7301696,4289999
30159,"'Hannover'","'Mitte'","Goseriede","15","'DHL Paketshop'","'PAKETSHOP'","Spätkauf Hannover",52.3780798,9.7312997,4287367
30159,"'Hannover'","'Mitte'","Goseriede","16","'DHL Packstation'","'PACKSTATION_PS_DE'","Postbank Finanzcenter Brüderstr.",52.378716,9.732661,30159101
30159,"'Hannover'","'Mitte'","Nikolaistr.","21","'DHL Paketshop'","'PAKETSHOP'","Kiosk Hussen",52.3818375,9.7328877,4292299
30159,"'Hannover'","'Mitte'","Georgstr.","3","'DHL Paketshop'","'PAKETSHOP'","Kiosk Khalil",52.3762157,9.7331027,4289122
30159,"'Hannover'","'Mitte'","Knochenhauerstr.","10","'DHL Paketshop'","'PAKETSHOP'","trendi-go",52.3739376,9.7334228,4101818
30159,"'Hannover'","'Mitte'","Osterstr.","1","'DHL Paketshop'","'PAKETSHOP'","MiBra-Shop",52.3735285,9.7349497,4140194
30159,"'Hannover'","'Mitte'","Kanalstr.","10","'Postfiliale'","'RETAIL_OUTLET'","Handyshop",52.3760135,9.7350559,4288334
30159,"'Hannover'","'Mitte'","Georgstr.","26","'DHL Paketshop'","'PAKETSHOP'","City Kiosk am Kröpke",52.3744343,9.7381316,4133931
30159,"'Hannover'","'Mitte'","Osterstr.","39","'Postfiliale'","'RETAIL_OUTLET'","K & P Mobile",52.3708676,9.7388172,4131260
30159,"'Hannover'","'Mitte'","Ernst-August-Platz","2","'Postbank Filiale'","'POSTBANK_FINANCE_CENTER'","Postbank Filiale",52.3769745,9.7395125,4066996
30159,"'Hannover'","'Mitte'","Ernst-August-Platz","2","'DHL Paketshop'","'PAKETSHOP'","REWE Markt GmbH",52.3771298,9.7395303,4129575
30159,"'Hannover'","'Mitte'","Osterstr.","42","'DHL Packstation'","'PACKSTATION_PS_DE'","OrangeBike",52.370587,9.73977,30159112
30159,"'Hannover'","'Mitte'","Thielenplatz","5","'Postfiliale'","'RETAIL_OUTLET'","Kiosk am Thielenplatz",52.374516,9.7437006,4134399
30161,"'Hannover'","'<undefined>'","Celler Str.","18","'DHL Paketshop'","'PAKETSHOP'","HR-Hotel",52.3812987,9.737171,4287307
30161,"'Hannover'","'List'","Isernhagener Str.","18","'DHL Paketshop'","'PAKETSHOP'","REWE Markt GmbH",52.388312,9.7378419,4132835
30161,"'Hannover'","'Mitte'","Hamburger Allee","19a","'Postfiliale'","'RETAIL_OUTLET'","Tabac&Co",52.3794716,9.7402589,4118074
30161,"'Hannover'","'Oststadt'","Lister Meile","31","'DHL Paketshop'","'PAKETSHOP'","Lotto Sarik",52.382768,9.7452678,4137634
30161,"'Hannover'","'Oststadt'","Sedanstr.","43","'DHL Paketshop'","'PAKETSHOP'","Änderungsschneiderei Aytekin",52.3824171,9.7467834,4139479
30161,"'Hannover'","'List'","Bürgerstr.","2-3","'DHL Packstation'","'PACKSTATION_PS_DE'","ALDI Markt",52.387477,9.748076,30161200
30161,"'Hannover'","'List'","Edenstr.","34","'DHL Paketshop'","'PAKETSHOP'","Schuh- und Schlüsseldienst",52.3883018,9.7482191,4081600
30161,"'Hannover'","'List'","Bürgerstr.","14","'Postfiliale'","'RETAIL_OUTLET'","Kiosk",52.3871979,9.7483689,4128395
30161,"'Hannover'","'List'","Bödekerstr.","83","'Postfiliale'","'RETAIL_OUTLET'",,52.3881395,9.750519,4132553
30161,"'Hannover'","'Oststadt'","Bödekerstr.","25","'DHL Paketshop'","'PAKETSHOP'","Kiosk Hussein",52.3825559,9.7531109,4135236
30163,"'Hannover'","'Vahrenwald'","Dragonerstr.","25","'DHL Paketshop'","'PAKETSHOP'","E.xpress Parcel Services GmbH",52.3946796,9.7366057,4291475
30163,"'Hannover'","'Vahrenwald'","Dragonerstr.","39","'DHL Packstation'","'PACKSTATION_PS_DE'","Lidl Markt",52.394762,9.739568,30163202
30163,"'Hannover'","'Vahrenwald'","Hirtenweg","26","'DHL Paketshop'","'PAKETSHOP'","Wäscherei am Hirtenweg",52.4023597,9.7397121,4129279
30163,"'Hannover'","'Vahrenwald'","Isernhagener Str.","103-107","'DHL Paketshop'","'PAKETSHOP'","REWE Markt GmbH",52.3978513,9.7399549,4126837
30163,"'Hannover'","'List'","Husarenstr.","22","'DHL Paketshop'","'PAKETSHOP'","Lotto Hussein Khder",52.3929865,9.7409335,4138666
30163,"'Hannover'","'List'","Voßstr.","55","'DHL Paketshop'","'PAKETSHOP'","REWE Markt GmbH",52.3912925,9.7445021,4135501
30163,"'Hannover'","'List'","Rühmkorffstr.","20","'DHL Paketshop'","'PAKETSHOP'","REWE Markt GmbH",52.3905909,9.7531004,4124643
30163,"'Hannover'","'List'","Wittekamp","22","'DHL Paketshop'","'PAKETSHOP'","Kiosk Ebrahimi-Dezfuli",52.3947199,9.7549591,4096120
30165,"'Hannover'","'Hainholz'","Schulenburger Landstr.","139a","'DHL Paketshop'","'PAKETSHOP'","Autohaus Többen GmbH",52.4125093,9.7048103,4099036
30165,"'Hannover'","'Hainholz'","Sokelantstr.","16","'DHL Paketshop'","'PAKETSHOP'","DSC Hannover GmbH",52.4065034,9.708184,4139519
30165,"'Hannover'","'Hainholz'","Krepenstr.","5","'Postfiliale'","'RETAIL_OUTLET'","Kaufland",52.4086196,9.7113665,4097621
30165,"'Hannover'","'Hainholz'","Schulenburger Landstr.","19","'Postfiliale'","'RETAIL_OUTLET'","Lotto",52.397686,9.7155731,4137903
30165,"'Hannover'","'Vahrenwald'","Hüttenstr.","23","'DHL Packstation'","'PACKSTATION_PS_DE'","Lidl Markt",52.394133,9.722649,30165213
30165,"'Hannover'","'Vahrenwald'","Guts-Muths-Str.","2","'Postfiliale'","'RETAIL_OUTLET'","Kiosk",52.3947613,9.7287143,4139465
30165,"'Hannover'","'Vahrenwald'","Melanchthonstr.","50","'DHL Paketshop'","'PAKETSHOP'","Vollgut Getränke Fachmarkt Waldhoff GmbH",52.3978716,9.7321972,4111300
30165,"'Hannover'","'Vahrenwald'","Melanchthonstr.","57","'DHL Paketshop'","'PAKETSHOP'","REWE Ronny Bork OHG",52.3989985,9.7329842,4134831
30165,"'Hannover'","'Vahrenwald'","Melanchthonstr.","57","'DHL Packstation'","'PACKSTATION_PS_DE'","REWE",52.399473,9.733071,30165148
30165,"'Hannover'","'Vahrenwald'","Philipsbornstr.","2","'DHL Paketshop'","'PAKETSHOP'","REWE Christophe Daguerre oHG",52.3879908,9.7334802,4140859
30165,"'Hannover'","'Vahrenwald'","Vahrenwalder Str.","55","'DHL Paketshop'","'PAKETSHOP'","Sunnys Hair & More",52.390234,9.7342907,4289120
30165,"'Hannover'","'Vahrenwald'","Vahrenwalder Str.","86","'Postfiliale'","'RETAIL_OUTLET'","Stempel-Blitz & Copy-Druck",52.3927169,9.7352948,4095116
30165,"'Hannover'","'Vahrenwald'","Vahrenwalder Str.","138","'DHL Packstation'","'PACKSTATION_PS_DE'","Esso-Tankstelle",52.397605,9.736316,30165128
30167,"'Hannover'","'Nordstadt'","Callinstr.","23","'DHL Packstation'","'PACKSTATION_PS_DE'","Universität Schneiderberg zw. Fußgängerbrücke und Mensa",52.386665,9.71472,30167121
30167,"'Hannover'","'Nordstadt'","Engelbosteler Damm","93","'DHL Paketshop'","'PAKETSHOP'","Nordstadt Kiosk",52.3905948,9.7209089,4116662
30167,"'Hannover'","'Nordstadt'","Im Moore","20","'DHL Paketshop'","'PAKETSHOP'","Kiosk Tran",52.3845191,9.7209692,4120544
30167,"'Hannover'","'Nordstadt'","Engelbosteler Damm","75","'DHL Paketshop'","'PAKETSHOP'","An- und Verkauf Limarsat",52.3893991,9.721705,4117416
30167,"'Hannover'","'Nordstadt'","Bodestr.","2-6","'DHL Packstation'","'PACKSTATION_PS_DE'","Parkhaus",52.391912,9.722131,30167149
30167,"'Hannover'","'Nordstadt'","Engelbosteler Damm","47","'Postfiliale'","'RETAIL_OUTLET'","FOTO-GENZ GmbH",52.3866527,9.7235855,4018787
30167,"'Hannover'","'Nordstadt'","Tulpenstr.","1","'DHL Paketshop'","'PAKETSHOP'","Call Shop Qasim",52.3850525,9.7242956,4138637
30167,"'Hannover'","'Nordstadt'","Sandstr.","4","'DHL Paketshop'","'PAKETSHOP'","Habenicht GmbH & Co. KG",52.3873262,9.7259058,4099963
30167,"'Hannover'","'Nordstadt'","Weidendamm","2","'Paketbox'","'PAKETBOX'",,52.3841068,9.7314938,823
30167,"'Hannover'","'Nordstadt'","Weidendamm","2","'DHL Packstation'","'PACKSTATION_PS_DE'","Vor DP AG Filiale",52.384179,9.731843,30167139
30169,"'Hannover'","'Calenberger Neustadt'","Gerberstr.","14","'DHL Paketshop'","'PAKETSHOP'","AR Kiosk",52.3760132,9.7214788,4134687
30169,"'Hannover'","'Calenberger Neustadt'","Humboldtstr.","23","'DHL Paketshop'","'PAKETSHOP'","Taalo Backshop",52.3707266,9.7229939,4114327
30169,"'Hannover'","'Calenberger Neustadt'","Goetheplatz","11","'Postfiliale'","'RETAIL_OUTLET'","Goethepost",52.3727107,9.7242452,4137879
30169,"'Hannover'","'Calenberger Neustadt'","Calenberger Str.","49","'DHL Paketshop'","'PAKETSHOP'","Kiosk Khalaf",52.3698805,9.7247667,4124970
30169,"'Hannover'","'Mitte'","Goethestr.","15","'Postfiliale'","'RETAIL_OUTLET'","Toto Lotto Kiosk",52.3746986,9.7304021,4134161
30169,"'Hannover'","'<undefined>'","Hildesheimer Str.","27-29","'DHL Paketshop'","'PAKETSHOP'","REWE Markt GmbH",52.3650597,9.7470683,4134327
30169,"'Hannover'","'Südstadt'","Hildesheimer Str.","52","'Postfiliale'","'RETAIL_OUTLET'","Hannoverstore 24 GmbH",52.3631072,9.7480432,4122783
30171,"'Hannover'","'Südstadt'","Marienstr.","14","'DHL Paketshop'","'PAKETSHOP'","Raucher Himmel UG",52.3689319,9.7459852,4140653
30171,"'Hannover'","'Südstadt'","Lutherstr.","43","'Postfiliale'","'RETAIL_OUTLET'",,52.3668056,9.7521862,4140165
30171,"'Hannover'","'Südstadt'","Marienstr.","66","'Postfiliale'","'RETAIL_OUTLET'","Kiosk",52.3696778,9.7524476,4110291
30171,"'Hannover'","'Südstadt'","Krausenstr.","44","'DHL Paketshop'","'PAKETSHOP'","Krausenkiosk",52.3630691,9.7524972,4095019
30171,"'Hannover'","'Südstadt'","Schlägerstr.","42-44","'Postbank Filiale'","'POSTBANK_FINANCE_CENTER'","Postbank Filiale",52.3621226,9.7535825,4012985
30171,"'Hannover'","'Südstadt'","Schlägerstr.","42-44","'DHL Packstation'","'PACKSTATION_PS_DE'",,52.362123,9.753583,30171122
30171,"'Hannover'","'Südstadt'","Marienstr.","81","'DHL Paketshop'","'PAKETSHOP'","Kiosk Kliukeviciene",52.370208,9.7551031,4098815
30171,"'Hannover'","'Südstadt'","Große Barlinge","67","'DHL Paketshop'","'PAKETSHOP'","Die Reinigung",52.3641919,9.7562067,4134429
30171,"'Hannover'","'Südstadt'","Marienstr.","109","'DHL Paketshop'","'PAKETSHOP'","Ainx Phone",52.3705124,9.7594024,4129500
30171,"'Hannover'","'Südstadt'","Spielhagenstr.","23a","'DHL Packstation'","'PACKSTATION_PS_DE'","REWE Markt",52.363841,9.762098,30171129
30171,"'Hannover'","'Südstadt'","Spielhagenstr.","20","'DHL Packstation'","'PACKSTATION_PS_DE'","Lidl Markt",52.363057,9.763466,30171217
30173,"'Hannover'","'Südstadt'","Geibelstr.","55","'DHL Paketshop'","'PAKETSHOP'","Kiosk Abdi",52.3592345,9.751449,4112519
30173,"'Hannover'","'Südstadt'","Geibelstr.","41","'DHL Paketshop'","'PAKETSHOP'","MBA GmbH",52.3599014,9.7540272,4126340
30173,"'Hannover'","'Südstadt'","Altenbekener Damm","61","'DHL Paketshop'","'PAKETSHOP'","Kiosk Simsek",52.3555665,9.7557326,4097671
30173,"'Hannover'","'Südstadt'","Stüvestr.","7","'DHL Paketshop'","'PAKETSHOP'","REWE Markt GmbH",52.3597521,9.757233,4134328
30173,"'Hannover'","'Südstadt'","Heinrich-Heine-Str.","22","'Postfiliale'","'RETAIL_OUTLET'","Das Lädchen",52.356783,9.757689,4095153
30173,"'Hannover'","'Südstadt'","Stresemannallee","2","'DHL Paketshop'","'PAKETSHOP'","so so & so Kioskbetriebe",52.3586169,9.7612964,4139380
30173,"'Hannover'","'Südstadt'","Jordanstr.","18a","'Postfiliale'","'RETAIL_OUTLET'","Kiosk Rohmeyer UG",52.3608646,9.762509,4141201
30173,"'Hannover'","'Südstadt'","An der Weide","15","'DHL Paketshop'","'PAKETSHOP'","Wucherpfennig GmbH E-Center",52.3619942,9.7652517,4131505
30173,"'Hannover'","'Bult'","Lindemannallee","21","'DHL Packstation'","'PACKSTATION_PS_DE'","ALDI Markt",52.359024,9.771459,30173207
30173,"'Hannover'","'Bult'","Bischofsholer Damm","85","'DHL Packstation'","'PACKSTATION_PS_DE'","Studentenwohnheim Gebäuderückseite",52.364436,9.774388,30173102
30175,"'Hannover'","'Mitte'","Volgersweg","51","'Postfiliale'","'RETAIL_OUTLET'",,52.3790591,9.7501902,4129113
30175,"'Hannover'","'Zoo'","Ellernstr.","37","'Postfiliale'","'RETAIL_OUTLET'","GP-Markt Zoo",52.3743245,9.7575906,4116035
30175,"'Hannover'","'Zoo'","Seelhorststr.","50","'DHL Paketshop'","'PAKETSHOP'","Kiosk Sabri Rashid",52.377839,9.7610595,4130385
30175,"'Hannover'","'Zoo'","Adenauerallee","18","'Paketbox'","'PAKETBOX'",,52.3790732,9.7676593,822
30177,"'Hannover'","'List'","Mengendamm","3","'DHL Packstation'","'PACKSTATION_PS_DE'","Combi Markt",52.396946,9.757437,30177143
30177,"'Hannover'","'List'","Mengendamm","3","'DHL Paketshop'","'PAKETSHOP'","Combi Verbrauchermarkt",52.3964082,9.7579582,4123714
30177,"'Hannover'","'List'","Podbielskistr.","103","'Postfiliale'","'RETAIL_OUTLET'","Vollgut Dimis Getränkeshop",52.3959725,9.764232,4137416
30177,"'Hannover'","'List'","Am Listholze","54","'DHL Packstation'","'PACKSTATION_PS_DE'","Lidl Markt",52.400068,9.765086,30177215
30177,"'Hannover'","'List'","Pelikanstr.","2","'DHL Paketshop'","'PAKETSHOP'","Kiosk List",52.3978034,9.7714666,4115477
30177,"'Hannover'","'List'","Raabestr.","16","'DHL Paketshop'","'PAKETSHOP'","Kiosk Zeitschriften Vazirian",52.4000687,9.7740016,4096124
30177,"'Hannover'","'List'","Podbielskistr.","186","'DHL Packstation'","'PACKSTATION_PS_DE'","Star Tankstelle",52.39869,9.776491,30177156
30177,"'Hannover'","'List'","Hauffstr.","5","'DHL Paketshop'","'PAKETSHOP'","Kiosk Mukul",52.4005562,9.7780669,4118423
30179,"'Hannover'","'Vahrenheide'","Sahlkamp","7","'DHL Packstation'","'PACKSTATION_PS_LIGHT'","Star Tankstelle",52.412688,9.737352,30179163
30179,"'Hannover'","'Vahrenheide'","Sahlkamp","33","'DHL Packstation'","'PACKSTATION_PS_DE'","Star Tankstelle",52.411353,9.747958,30179123
30179,"'Hannover'","'Vahrenheide'","Vahrenheider Markt","23","'Postfiliale'","'RETAIL_OUTLET'","Quelle-Tiefpreismarkt",52.4117066,9.7505901,4066904
30179,"'Hannover'","'Vahrenheide'","Zwickauer Str.","22","'DHL Paketshop'","'PAKETSHOP'","Kiosk MKS",52.4175469,9.7604079,4091242
30179,"'Hannover'","'Sahlkamp'","Holzwiesen","86","'DHL Paketshop'","'PAKETSHOP'","REWE Markt GmbH",52.417635,9.7652333,4129075
30179,"'Hannover'","'Sahlkamp'","Wittenberger Str.","140","'DHL Packstation'","'PACKSTATION_PS_DE'","REWE",52.418152,9.766063,30179145
30179,"'Hannover'","'Sahlkamp'","Tempelhofweg","4a","'DHL Paketshop'","'PAKETSHOP'","MiBra-Shop",52.418886,9.7661083,4129651
30179,"'Hannover'","'Sahlkamp'","Bahnstrift","28","'DHL Paketshop'","'PAKETSHOP'","Kiosk - Zeitschriften",52.4200185,9.7720639,4095595
30419,"'Hannover'","'Stöcken'","Jädekamp","30","'DHL Packstation'","'PACKSTATION_PS_DE'","Continental Tor 2",52.416932,9.642509,30419150
30419,"'Hannover'","'Stöcken'","Stelinger Str.","14","'DHL Paketshop'","'PAKETSHOP'","Kiosk Cölükoglu",52.4313397,9.6453895,4126978
30419,"'Hannover'","'Stöcken'","Alte Stöckener Str.","95","'DHL Packstation'","'PACKSTATION_PS_DE'","Lidl Markt",52.414473,9.65142,30419216
30419,"'Hannover'","'Stöcken'","Alte Stöckener Str.","58","'DHL Paketshop'","'PAKETSHOP'","LEO Tankstelle",52.4130586,9.6529981,4099964
30419,"'Hannover'","'Stöcken'","Mecklenheidestr.","74","'DHL Packstation'","'PACKSTATION_PS_DE'","Volkswagen AG Tor 1",52.416489,9.656913,30419159
30419,"'Hannover'","'Stöcken'","Moosbergstr.","1b","'Postfiliale'","'RETAIL_OUTLET'",,52.4102562,9.6639899,4129557
30419,"'Hannover'","'Leinhausen'","Stöckener Str.","57","'DHL Paketshop'","'PAKETSHOP'","Sara's Cafe Bar",52.3997532,9.6696123,4133198
30419,"'Hannover'","'Leinhausen'","Kasseler Str.","17c","'DHL Paketshop'","'PAKETSHOP'","Das kleine Lädchen",52.3982007,9.6742901,4134056
30419,"'Hannover'","'Herrenhausen'","Am Winkelberge","44256","'DHL Packstation'","'PACKSTATION_PS_DE'",,52.395631,9.676201,30419109
30419,"'Hannover'","'Ledeburg'","Borglingstr.","3","'Postfiliale'","'RETAIL_OUTLET'","Toto-Lotto",52.4124627,9.6772999,4127892
30419,"'Hannover'","'Herrenhausen'","Haltenhoffstr.","243","'Postfiliale'","'RETAIL_OUTLET'","Post Leinhausen",52.3957621,9.678783,4291080
30419,"'Hannover'","'Ledeburg'","Köhnsenstr.","18","'DHL Paketshop'","'PAKETSHOP'","Wucherpfennig GmbH",52.4157484,9.6809287,4131503
30419,"'Hannover'","'Herrenhausen'","Herrenhäuser Str.","79","'DHL Paketshop'","'PAKETSHOP'","Kiosk Serhad",52.3934764,9.6834067,4132766
30419,"'Hannover'","'Herrenhausen'","Herrenhäuser Markt","9","'Postfiliale'","'RETAIL_OUTLET'","Köschk Tabak & Presse Shop",52.3938413,9.6841928,4132068
30419,"'Hannover'","'Ledeburg'","Mecklenheidestr.","21","'Postfiliale'","'RETAIL_OUTLET'",,52.4183933,9.6909256,4122354
30419,"'Hannover'","'Burg'","Am Fuhrenkampe","14","'DHL Packstation'","'PACKSTATION_PS_DE'","ALDI Markt",52.409651,9.692656,30419158
30419,"'Hannover'","'Herrenhausen'","Schaumburgstr.","20a","'DHL Paketshop'","'PAKETSHOP'","Kiosk Basil Suleiman",52.3961319,9.6926988,4132161
30419,"'Hannover'","'Herrenhausen'","Mandelslohstr.","1","'DHL Packstation'","'PACKSTATION_PS_DE'","REWE Markt",52.393683,9.693514,30419151
30419,"'Hannover'","'Herrenhausen'","Mandelslohstr.","1","'DHL Paketshop'","'PAKETSHOP'","REWE Markt GmbH",52.3934421,9.6937367,4132841
